Date,Buy Stock,Sell Stock,Buy Price,Sell Price,Buy Quantity,Sell Quantity,Profit
2015-03-08,JSTL IB Equity,ITC IB Equity,100.72,228.87,2.272339158061954,1.0,0
2015-03-15,ITC IB Equity,JSTL IB Equity,225.53,95.98,1.0,2.272339158061954,-7.430887609213647
2015-03-15,RELIANCE IB Equity,TTAN IB Equity,391.97,399.45,1.019083093093859,1.0,0
2015-03-22,TTAN IB Equity,RELIANCE IB Equity,396.9,379.96,1.0,1.019083093093859,-9.689187948057285
2015-03-22,BHARTI IB Equity,HDFCB IB Equity,350.72,525.72,1.4989735401459854,1.0,0
2015-03-29,HDFCB IB Equity,BHARTI IB Equity,523.92,345.5,1.0,1.4989735401459854,-6.024641879562016
2015-05-31,TCS IB Equity,SBIN IB Equity,1300.7,277.7,0.213500422849235,1.0,0
2015-06-07,SBIN IB Equity,TCS IB Equity,278.15,1308.2,1.0,0.213500422849235,1.151253171369274
2015-07-19,WPRO IB Equity,TCS IB Equity,210.0,1254.3,5.972857142857142,1.0,0
2015-07-26,TCS IB Equity,WPRO IB Equity,1289.78,212.78,1.0,5.972857142857142,-18.875457142857154
2015-08-02,INFO IB Equity,BHARTI IB Equity,532.5,376.55,0.7071361502347419,1.0,0
2015-08-09,BHARTI IB Equity,INFO IB Equity,377.58,539.53,1.0,0.7071361502347419,3.941167136150243
2015-08-09,NEST IB Equity,KMB IB Equity,6337.45,690.1,0.10889237784913491,1.0,0
2015-08-16,KMB IB Equity,NEST IB Equity,707.4,6385.95,1.0,0.10889237784913491,-12.018719674316912
2015-08-23,SUNP IB Equity,BAF IB Equity,906.4,540.05,0.5958186231244483,1.0,0
2015-08-30,BAF IB Equity,SUNP IB Equity,485.33,891.15,1.0,0.5958186231244483,45.633765997352135
2015-09-06,TTAN IB Equity,MSIL IB Equity,337.75,4167.5,12.33900814211695,1.0,0
2015-09-13,MSIL IB Equity,TTAN IB Equity,4072.05,332.0,1.0,12.33900814211695,24.50070318282735
2015-10-04,NTPC IB Equity,TTMT IB Equity,100.92,285.25,2.8264962346413,1.0,0
2015-10-11,TTMT IB Equity,NTPC IB Equity,315.2,106.17,1.0,2.8264962346413,-15.110894768133164
2015-10-11,HDFCB IB Equity,MSIL IB Equity,548.1,4415.45,8.055920452472176,1.0,0
2015-10-18,MSIL IB Equity,HDFCB IB Equity,4232.2,540.95,1.0,8.055920452472176,125.65016876482413
2015-10-25,SBIN IB Equity,TCS IB Equity,254.5,1243.43,4.885776031434185,1.0,0
2015-11-01,TCS IB Equity,SBIN IB Equity,1267.6,251.15,1.0,4.885776031434185,-40.53734970530434
2015-11-01,BHARTI IB Equity,APNT IB Equity,317.15,816.95,2.575910452467287,1.0,0
2015-11-08,APNT IB Equity,BHARTI IB Equity,830.6,315.8,1.0,2.575910452467287,-17.127479110830727
2015-11-15,MM IB Equity,IIB IB Equity,623.92,922.6,1.4787152198999873,1.0,0
2015-11-22,IIB IB Equity,MM IB Equity,912.5,639.08,1.0,1.4787152198999873,32.517322733683955
2015-11-22,JSTL IB Equity,HDFCB IB Equity,90.79,529.03,5.826963321951756,1.0,0
2015-11-29,HDFCB IB Equity,JSTL IB Equity,532.67,89.01,1.0,5.826963321951756,-14.011994713074118
2015-12-13,UTCEM IB Equity,MSIL IB Equity,2863.6,4564.35,1.5939202402570194,1.0,0
2015-12-20,MSIL IB Equity,UTCEM IB Equity,4569.8,2839.55,1.0,1.5939202402570194,-43.783781778180696
2016-01-03,BHARTI IB Equity,TTAN IB Equity,298.45,350.95,1.1759088624560228,1.0,0
2016-01-10,TTAN IB Equity,BHARTI IB Equity,351.3,294.35,1.0,1.1759088624560228,-5.171226336069676
2016-01-24,HCLT IB Equity,APNT IB Equity,421.68,850.6,2.017169417567824,1.0,0
2016-01-31,APNT IB Equity,HCLT IB Equity,877.4,419.98,1.0,2.017169417567824,-30.229188009865233
2016-02-14,BHARTI IB Equity,RELIANCE IB Equity,280.29,433.91,1.5480752078204716,1.0,0
2016-02-21,RELIANCE IB Equity,BHARTI IB Equity,426.26,287.19,1.0,1.5480752078204716,18.331718933961255
2016-02-21,LT IB Equity,APNT IB Equity,766.1,857.75,1.1196319018404908,1.0,0
2016-02-28,APNT IB Equity,LT IB Equity,868.95,766.97,1.0,1.1196319018404908,-10.225920245398813
2016-02-28,MM IB Equity,TTAN IB Equity,618.67,338.1,0.5464949003507525,1.0,0
2016-03-06,TTAN IB Equity,MM IB Equity,316.35,613.4,1.0,0.5464949003507525,18.869971875151546
2016-04-03,KMB IB Equity,SUNP IB Equity,669.1,811.05,1.2121506501270363,1.0,0
2016-04-10,SUNP IB Equity,KMB IB Equity,815.95,686.45,1.0,1.2121506501270363,16.130813779704017
2016-05-15,APNT IB Equity,INFO IB Equity,906.15,599.58,0.6616785300446947,1.0,0
2016-05-22,INFO IB Equity,APNT IB Equity,606.97,951.6,1.0,0.6616785300446947,22.68328919053142
2016-06-19,HUVR IB Equity,BAF IB Equity,874.15,749.75,0.8576903277469542,1.0,0
2016-06-26,BAF IB Equity,HUVR IB Equity,753.25,879.8,1.0,0.8576903277469542,1.3459503517702718
2016-08-07,TCS IB Equity,KMB IB Equity,1349.0,754.05,0.5589696071163824,1.0,0
2016-08-14,KMB IB Equity,TCS IB Equity,770.1,1325.95,1.0,0.5589696071163824,-28.93424944403266
2016-10-09,INFO IB Equity,HDFCB IB Equity,518.92,643.42,1.2399213751638019,1.0,0
2016-10-16,HDFCB IB Equity,INFO IB Equity,642.2,514.78,1.0,1.2399213751638019,-3.913274493178209
2016-10-30,ICICIBC IB Equity,RELIANCE IB Equity,258.68,479.91,1.8552265347147054,1.0,0
2016-11-06,RELIANCE IB Equity,ICICIBC IB Equity,474.34,251.82,1.0,1.8552265347147054,-7.156854028142854
2016-11-06,NEST IB Equity,HCLT IB Equity,6942.65,384.0,0.05531029217949918,1.0,0
2016-11-13,HCLT IB Equity,NEST IB Equity,407.4,6527.05,1.0,0.05531029217949918,-46.38695742979981
2016-11-13,HCLT IB Equity,MSIL IB Equity,407.4,5720.7,14.041973490427099,1.0,0
2016-11-20,MSIL IB Equity,HCLT IB Equity,5136.15,381.8,1.0,14.041973490427099,225.07547864506694
2017-02-05,SUNP IB Equity,RELIANCE IB Equity,644.85,471.16,0.7306505388850121,1.0,0
2017-02-12,RELIANCE IB Equity,SUNP IB Equity,469.33,674.3,1.0,0.7306505388850121,23.347658370163597
2017-02-26,HCLT IB Equity,TTMT IB Equity,420.83,455.5,1.0823848109688,1.0,0
2017-03-05,TTMT IB Equity,HCLT IB Equity,457.3,420.25,1.0,1.0823848109688,-2.427783190361898
2017-04-16,JSTL IB Equity,ICICIBC IB Equity,203.8,252.41,1.2385181550539743,1.0,0
2017-04-23,ICICIBC IB Equity,JSTL IB Equity,256.09,194.4,1.0,1.2385181550539743,-15.322070657507345
